Transaction_ID,Account_Number,Date,Time,Amount,Transaction_Type,Category,Merchant_Name,Account_Balance
TXN037485,ACC10001524,2025-11-21,17:01:02,25.96,Debit,Food,Starbucks,-1732.29
TXN037486,ACC10001238,2025-11-21,17:07:12,220.49,Debit,Bills,Geico,44169.34
TXN037487,ACC10001895,2025-11-21,17:18:41,283.43,Debit,Bills,Comcast,6390.91
TXN037488,ACC10001938,2025-11-21,17:24:06,83.08,Credit,Interest,Cash Deposit ATM,34051.56
TXN037489,ACC10000568,2025-11-21,17:25:21,1004.46,Debit,Shopping,Nike,22412.08
TXN037490,ACC10000971,2025-11-21,17:30:32,103.81,Credit,Interest,Cash Deposit ATM,69313.43
TXN037491,ACC10001009,2025-11-21,17:43:11,500.0,Credit,Deposit,Merchant Refund,88069.97
TXN037492,ACC10000366,2025-11-21,18:12:47,223.89,Debit,Bills,Comcast,968.55
TXN037493,ACC10001792,2025-11-21,18:17:35,120.6,Debit,Food,Whole Foods,44043.36
TXN037494,ACC10001377,2025-11-21,18:22:02,57.54,Debit,Food,McDonalds,62897.27
TXN037495,ACC10000714,2025-11-21,18:22:12,100.0,Debit,Cash Withdrawal,ATM Cash Out,32131.26
TXN037496,ACC10000179,2025-11-21,18:34:21,34.46,Debit,Travel,Delta Airlines,28116.43
TXN037497,ACC10000320,2025-11-21,19:57:15,457.3,Debit,Shopping,Nike,44384.34
TXN037498,ACC10001026,2025-11-21,20:15:17,112.34,Debit,Food,Chipotle,3110.0
TXN037499,ACC10001747,2025-11-21,20:25:40,226.16,Debit,Bills,Verizon,52506.25
TXN037500,ACC10001256,2025-11-21,21:17:54,25.43,Debit,Food,Whole Foods,35537.05
TXN037501,ACC10000440,2025-11-21,21:32:51,400.0,Debit,Cash Withdrawal,ATM Cash Out,11997.76
TXN037502,ACC10000606,2025-11-21,21:52:20,67.69,Debit,Food,Chipotle,34241.34
TXN037503,ACC10001942,2025-11-21,21:58:12,500.69,Debit,Travel,Delta Airlines,37868.19
TXN037504,ACC10000101,2025-11-21,22:23:01,146.58,Debit,Food,Kroger,48293.6
TXN037505,ACC10001990,2025-11-21,22:44:57,23.16,Debit,Travel,Expedia,19739.45
TXN037506,ACC10001795,2025-11-21,23:01:06,58.1,Credit,Interest,Cash Deposit ATM,38788.21
TXN037507,ACC10001373,2025-11-21,23:25:41,937.65,Debit,Shopping,Apple Store,53263.54
TXN037508,ACC10001876,2025-11-21,23:26:29,40.78,Debit,Food,Kroger,43487.39
TXN037509,ACC10000316,2025-11-21,23:45:54,521.74,Debit,Travel,Airbnb,44618.35
TXN037510,ACC10001873,2025-11-21,23:48:16,394.28,Debit,Travel,Lyft,17355.38
TXN037511,ACC10000437,2025-11-22,00:31:24,8.1,Debit,Travel,Uber,87748.15
TXN037512,ACC10001095,2025-11-22,00:48:11,17.4,Debit,Food,Subway,43129.33
TXN037513,ACC10000982,2025-11-22,00:49:01,27.76,Debit,Food,Starbucks,-1107.05
TXN037514,ACC10001025,2025-11-22,00:52:30,915.05,Debit,Shopping,Walmart,94465.94
TXN037515,ACC10000543,2025-11-22,01:01:50,211.48,Debit,Bills,Spotify,10799.95
TXN037516,ACC10001558,2025-11-22,01:10:16,200.0,Credit,Deposit,Cash Deposit ATM,9250.37
TXN037517,ACC10001478,2025-11-22,01:11:23,1.72,Credit,Interest,Bank Interest Payment,1146.43
TXN037518,ACC10001900,2025-11-22,01:16:21,1093.9,Debit,Shopping,BestBuy,33171.58
TXN037519,ACC10001014,2025-11-22,01:26:38,296.25,Debit,Bills,Netflix,24532.76
TXN037520,ACC10001098,2025-11-22,01:31:18,113.7,Credit,Refund,Bank Interest Payment,-5853.72
TXN037521,ACC10001791,2025-11-22,01:34:45,423.81,Debit,Bills,Electric Co,6416.29
TXN037522,ACC10001826,2025-11-22,02:15:16,36.31,Debit,Travel,Delta Airlines,33736.04
TXN037523,ACC10001302,2025-11-22,02:52:42,7.82,Debit,Food,Subway,3440.06
TXN037524,ACC10001631,2025-11-22,03:33:22,27.84,Debit,Travel,Uber,19508.33
TXN037525,ACC10001009,2025-11-22,04:18:45,129.04,Debit,Food,UberEats,87940.93
TXN037526,ACC10000786,2025-11-22,04:18:52,48.38,Credit,Interest,Bank Interest Payment,20388.23
TXN037527,ACC10001710,2025-11-22,04:23:44,21.88,Debit,Travel,Lyft,47706.72
TXN037528,ACC10001550,2025-11-22,04:25:02,930.25,Debit,Shopping,Amazon,44693.35
TXN037529,ACC10000500,2025-11-22,04:25:02,121.19,Debit,Food,Subway,-5052.78
TXN037530,ACC10000091,2025-11-22,04:25:09,171.91,Debit,Bills,Electric Co,90559.42
TXN037531,ACC10001131,2025-11-22,04:28:57,112.35,Debit,Food,McDonalds,50468.2
TXN037532,ACC10001665,2025-11-22,04:41:29,147.11,Debit,Food,Chipotle,19856.77
TXN037533,ACC10000509,2025-11-22,04:46:33,12.82,Debit,Travel,Uber,72651.64
TXN037534,ACC10001532,2025-11-22,05:13:19,500.0,Credit,Deposit,Cash Deposit ATM,-4986.55
TXN037535,ACC10000838,2025-11-22,05:16:30,89.25,Credit,Refund,Merchant Refund,37902.25
TXN037536,ACC10000687,2025-11-22,05:17:42,141.76,Debit,Food,Kroger,47201.67
TXN037537,ACC10000357,2025-11-22,05:18:43,49.33,Debit,Shopping,Apple Store,76332.78
TXN037538,ACC10001857,2025-11-22,05:28:00,125.5,Debit,Food,McDonalds,95740.91
TXN037539,ACC10000473,2025-11-22,05:36:10,25.19,Debit,Travel,Shell,87428.0
TXN037540,ACC10000461,2025-11-22,06:07:16,1041.22,Debit,Shopping,Nike,65283.83
TXN037541,ACC10000569,2025-11-22,06:07:45,1057.76,Debit,Shopping,Home Depot,18164.81
TXN037542,ACC10000682,2025-11-22,06:13:44,1004.12,Debit,Shopping,Macy's,26520.35
TXN037543,ACC10000578,2025-11-22,06:28:59,427.53,Debit,Travel,Shell,38508.52
TXN037544,ACC10000341,2025-11-22,06:51:35,25.68,Debit,Shopping,Target,14551.53
TXN037545,ACC10000627,2025-11-22,07:02:28,129.97,Debit,Food,Starbucks,3445.15
TXN037546,ACC10000725,2025-11-22,07:20:13,31.54,Debit,Food,Kroger,65966.8
TXN037547,ACC10000952,2025-11-22,07:35:59,1057.93,Debit,Shopping,Walmart,21662.12
TXN037548,ACC10001105,2025-11-22,08:00:48,86.25,Debit,Food,Kroger,87300.09
TXN037549,ACC10000325,2025-11-22,08:05:52,129.91,Credit,Interest,Bank Interest Payment,86735.88
TXN037550,ACC10001554,2025-11-22,08:50:47,500.0,Credit,Deposit,Cash Deposit ATM,6869.12
TXN037551,ACC10000639,2025-11-22,09:18:15,80.65,Debit,Food,Chipotle,75960.34
TXN037552,ACC10001824,2025-11-22,09:29:21,200.0,Credit,Deposit,Cash Deposit ATM,39219.12
TXN037553,ACC10000678,2025-11-22,09:30:04,351.35,Debit,Shopping,Nike,34316.81
TXN037554,ACC10001707,2025-11-22,09:34:55,53.97,Debit,Bills,Geico,94743.92
TXN037555,ACC10000720,2025-11-22,10:06:17,116.27,Debit,Food,Subway,19520.29
TXN037556,ACC10001010,2025-11-22,10:16:07,1032.75,Debit,Shopping,BestBuy,18096.38
TXN037557,ACC10000755,2025-11-22,10:23:13,567.54,Debit,Shopping,Walmart,95029.48
TXN037558,ACC10000782,2025-11-22,10:43:02,358.85,Debit,Shopping,Target,22424.54
TXN037559,ACC10001231,2025-11-22,10:46:57,20.71,Debit,Food,Whole Foods,8912.75
TXN037560,ACC10001402,2025-11-22,11:21:15,1000.0,Credit,Deposit,Cash Deposit ATM,1819.72
TXN037561,ACC10001722,2025-11-22,11:24:21,112.96,Debit,Food,McDonalds,28319.66
TXN037562,ACC10001137,2025-11-22,11:34:28,33.78,Debit,Food,McDonalds,47258.87
TXN037563,ACC10000445,2025-11-22,11:44:23,87.54,Credit,Interest,Cash Deposit ATM,58445.78
TXN037564,ACC10001978,2025-11-22,11:55:03,853.43,Debit,Shopping,Macy's,39763.77
TXN037565,ACC10001386,2025-11-22,12:22:59,85.2,Debit,Food,Starbucks,17849.12
TXN037566,ACC10000760,2025-11-22,12:23:56,300.23,Debit,Travel,Delta Airlines,32120.12
TXN037567,ACC10001928,2025-11-22,12:28:55,65.44,Credit,Refund,Merchant Refund,42778.05
TXN037568,ACC10001908,2025-11-22,12:35:09,15.65,Debit,Food,McDonalds,36064.85
TXN037569,ACC10000163,2025-11-22,12:36:37,1000.0,Credit,Deposit,Bank Interest Payment,64866.37
TXN037570,ACC10000034,2025-11-22,12:46:51,19.54,Debit,Travel,Chevron,32924.06
TXN037571,ACC10000085,2025-11-22,12:50:13,1000.0,Credit,Deposit,Cash Deposit ATM,71002.61
TXN037572,ACC10001388,2025-11-22,13:27:47,-0.3,Credit,Interest,Cash Deposit ATM,8420.07
TXN037573,ACC10001427,2025-11-22,13:36:54,313.47,Debit,Bills,Geico,62135.97
TXN037574,ACC10000562,2025-11-22,13:38:32,27.32,Debit,Food,Starbucks,2819.08
TXN037575,ACC10001444,2025-11-22,13:56:35,139.36,Debit,Food,McDonalds,23404.57
TXN037576,ACC10000641,2025-11-22,14:01:46,95.52,Debit,Food,McDonalds,22355.92
TXN037577,ACC10001259,2025-11-22,14:46:47,712.62,Debit,Shopping,Walmart,75035.71
TXN037578,ACC10000579,2025-11-22,14:48:29,200.0,Credit,Deposit,Cash Deposit ATM,78391.1
TXN037579,ACC10000346,2025-11-22,15:04:42,134.14,Debit,Food,Starbucks,-2687.63
TXN037580,ACC10001844,2025-11-22,15:07:06,29.57,Debit,Food,McDonalds,-498.16
TXN037581,ACC10001817,2025-11-22,15:43:26,99.58,Credit,Interest,Cash Deposit ATM,66489.34
TXN037582,ACC10001376,2025-11-22,15:46:47,22.46,Debit,Travel,Expedia,26222.98
TXN037583,ACC10000500,2025-11-22,15:52:29,34.99,Debit,Food,Chipotle,-5087.77
TXN037584,ACC10000346,2025-11-22,15:55:51,1158.57,Debit,Shopping,Amazon,-3846.2
TXN037585,ACC10000761,2025-11-22,16:19:15,25.19,Debit,Food,Chipotle,26185.67
TXN037586,ACC10000094,2025-11-22,16:52:31,123.92,Debit,Food,Dominos,1140.24
TXN037587,ACC10000340,2025-11-22,17:19:39,40.34,Credit,Refund,Bank Interest Payment,-3942.66
TXN037588,ACC10000769,2025-11-22,17:32:41,109.4,Debit,Bills,Electric Co,39232.37
TXN037589,ACC10000494,2025-11-22,17:36:23,645.17,Debit,Shopping,Apple Store,32226.01
TXN037590,ACC10001464,2025-11-22,17:38:49,194.5,Debit,Bills,Geico,31669.38
TXN037591,ACC10001794,2025-11-22,17:57:26,38.67,Debit,Food,Kroger,30358.53
TXN037592,ACC10001810,2025-11-22,18:13:23,137.49,Debit,Food,Starbucks,29708.9
TXN037593,ACC10001207,2025-11-22,18:21:31,73.72,Debit,Food,Chipotle,34152.96
TXN037594,ACC10001414,2025-11-22,18:25:40,14.46,Debit,Food,UberEats,21938.82
TXN037595,ACC10000988,2025-11-22,18:36:51,11.34,Debit,Travel,Delta Airlines,22756.79
TXN037596,ACC10000309,2025-11-22,18:37:20,78.11,Credit,Interest,Merchant Refund,52150.74
TXN037597,ACC10001270,2025-11-22,18:47:16,44.54,Credit,Interest,Bank Interest Payment,17949.22
TXN037598,ACC10000714,2025-11-22,18:55:09,21.54,Debit,Food,Subway,32109.72
TXN037599,ACC10000010,2025-11-22,19:03:16,678.69,Debit,Shopping,Home Depot,10363.53
TXN037600,ACC10001151,2025-11-22,19:20:23,320.35,Debit,Travel,Uber,56087.42
TXN037601,ACC10000402,2025-11-22,19:45:06,200.0,Debit,Cash Withdrawal,ATM Cash Out,44240.03
TXN037602,ACC10001756,2025-11-22,20:05:04,60.0,Debit,Cash Withdrawal,ATM Withdrawal,26252.24
TXN037603,ACC10001856,2025-11-22,20:11:32,47.13,Debit,Food,Subway,46061.33
TXN037604,ACC10000340,2025-11-22,20:33:46,1029.59,Debit,Shopping,Walmart,-4972.25
TXN037605,ACC10000053,2025-11-22,20:38:42,119.4,Debit,Food,Subway,9061.55
TXN037606,ACC10000007,2025-11-22,20:39:24,1083.07,Debit,Shopping,Apple Store,80067.41
TXN037607,ACC10001171,2025-11-22,21:21:27,129.26,Debit,Food,Subway,59453.97
TXN037608,ACC10001817,2025-11-22,21:38:20,400.0,Debit,Cash Withdrawal,ATM Withdrawal,66089.34
TXN037609,ACC10001029,2025-11-22,22:31:14,17.53,Debit,Travel,Delta Airlines,47569.0
TXN037610,ACC10000315,2025-11-22,22:33:42,1000.0,Credit,Deposit,Bank Interest Payment,31504.67
TXN037611,ACC10000883,2025-11-22,22:49:10,32.5,Debit,Travel,Amtrack,83727.41
TXN037612,ACC10000112,2025-11-22,23:08:46,130.84,Credit,Interest,Bank Interest Payment,52044.08
TXN037613,ACC10000756,2025-11-22,23:18:50,365.25,Debit,Shopping,Apple Store,31635.45
TXN037614,ACC10001565,2025-11-22,23:21:55,858.04,Debit,Shopping,Home Depot,86867.1
TXN037615,ACC10000820,2025-11-22,23:37:42,318.4,Debit,Bills,Netflix,42281.65
TXN037616,ACC10001547,2025-11-23,00:08:04,33.47,Debit,Food,Subway,36133.58
TXN037617,ACC10001395,2025-11-23,00:23:01,40.11,Credit,Refund,Merchant Refund,22440.72
TXN037618,ACC10001033,2025-11-23,00:23:55,20.46,Credit,Refund,Cash Deposit ATM,77686.53
TXN037619,ACC10001465,2025-11-23,00:29:44,100.0,Credit,Deposit,Cash Deposit ATM,35892.84
TXN037620,ACC10001743,2025-11-23,00:46:07,1122.31,Debit,Shopping,Amazon,19452.35
TXN037621,ACC10001578,2025-11-23,00:54:56,31.43,Debit,Travel,Uber,-11171.3
TXN037622,ACC10001400,2025-11-23,01:20:04,68.43,Credit,Interest,Cash Deposit ATM,24463.27
TXN037623,ACC10001412,2025-11-23,01:30:40,120.19,Debit,Food,Chipotle,6722.88
TXN037624,ACC10000337,2025-11-23,01:37:59,426.23,Debit,Shopping,Macy's,10398.47
TXN037625,ACC10001894,2025-11-23,01:53:55,430.45,Debit,Bills,Electric Co,-5802.8
TXN037626,ACC10000417,2025-11-23,02:07:47,121.62,Debit,Food,McDonalds,37320.94
TXN037627,ACC10000713,2025-11-23,03:12:45,139.23,Debit,Bills,Netflix,20418.64
TXN037628,ACC10001034,2025-11-23,03:17:44,200.0,Credit,Deposit,Merchant Refund,31037.19
TXN037629,ACC10000263,2025-11-23,03:20:55,354.93,Debit,Bills,Water Utility,30294.01
TXN037630,ACC10001186,2025-11-23,03:31:59,279.29,Debit,Bills,Water Utility,6101.01
TXN037631,ACC10000378,2025-11-23,03:34:58,282.19,Debit,Travel,Delta Airlines,34003.99
TXN037632,ACC10001833,2025-11-23,03:35:55,112.98,Credit,Interest,Bank Interest Payment,75431.66
TXN037633,ACC10001761,2025-11-23,03:37:06,58.64,Debit,Food,Subway,4021.05
TXN037634,ACC10001092,2025-11-23,04:13:57,50.0,Credit,Deposit,Cash Deposit ATM,18940.7
TXN037635,ACC10000912,2025-11-23,04:16:45,89.86,Debit,Bills,Geico,5229.64
TXN037636,ACC10000215,2025-11-23,04:33:15,36.91,Debit,Food,Kroger,20806.54
TXN037637,ACC10001171,2025-11-23,04:40:34,492.25,Debit,Shopping,Nike,58961.72
TXN037638,ACC10001634,2025-11-23,05:04:37,34.34,Debit,Travel,Amtrack,-3297.52
TXN037639,ACC10000768,2025-11-23,05:19:15,1105.46,Debit,Shopping,Target,1173.87
TXN037640,ACC10000508,2025-11-23,05:20:17,709.3,Debit,Shopping,Home Depot,43104.69
TXN037641,ACC10001992,2025-11-23,05:30:41,68.24,Credit,Interest,Bank Interest Payment,25436.94
TXN037642,ACC10001896,2025-11-23,05:40:49,14.12,Debit,Food,Subway,-1998.31
TXN037643,ACC10001346,2025-11-23,05:43:06,41.83,Debit,Shopping,Nike,2213.39
TXN037644,ACC10000147,2025-11-23,05:45:06,708.46,Debit,Shopping,Macy's,66552.98
TXN037645,ACC10001592,2025-11-23,05:53:02,40.0,Debit,Cash Withdrawal,ATM Withdrawal,4326.96
TXN037646,ACC10001497,2025-11-23,06:09:46,109.59,Credit,Interest,Bank Interest Payment,73171.46
TXN037647,ACC10000811,2025-11-23,06:19:59,313.68,Debit,Shopping,Apple Store,13584.94
TXN037648,ACC10000260,2025-11-23,06:45:43,343.15,Debit,Bills,Comcast,-4070.57
TXN037649,ACC10000992,2025-11-23,06:52:18,418.03,Debit,Bills,Water Utility,41705.76
TXN037650,ACC10001526,2025-11-23,07:04:56,1057.37,Debit,Shopping,BestBuy,59421.67
TXN037651,ACC10000153,2025-11-23,07:23:00,13.78,Debit,Food,McDonalds,75456.09
TXN037652,ACC10000341,2025-11-23,07:25:40,1010.89,Debit,Shopping,Amazon,13540.64
TXN037653,ACC10000194,2025-11-23,07:36:57,64.32,Debit,Food,Dominos,30976.72
TXN037654,ACC10001234,2025-11-23,07:54:03,1111.45,Debit,Shopping,Amazon,-7503.76
TXN037655,ACC10001119,2025-11-23,07:55:30,27.62,Debit,Travel,Amtrack,64709.76
TXN037656,ACC10001794,2025-11-23,07:58:52,100.0,Credit,Deposit,Merchant Refund,30458.53
TXN037657,ACC10001613,2025-11-23,08:00:05,101.76,Debit,Food,McDonalds,23652.43
TXN037658,ACC10001825,2025-11-23,08:09:35,64.43,Debit,Food,Chipotle,78841.52
TXN037659,ACC10000945,2025-11-23,08:38:42,29.23,Debit,Travel,Delta Airlines,24391.61
TXN037660,ACC10001570,2025-11-23,09:05:35,274.07,Debit,Bills,Comcast,39959.2
TXN037661,ACC10000094,2025-11-23,09:11:21,126.34,Debit,Food,Whole Foods,1013.9
TXN037662,ACC10000599,2025-11-23,09:19:03,149.97,Debit,Food,Chipotle,69964.32
TXN037663,ACC10001291,2025-11-23,09:25:15,27.8,Debit,Food,UberEats,28914.73
TXN037664,ACC10001527,2025-11-23,09:36:51,28.73,Debit,Travel,Amtrack,42830.18
TXN037665,ACC10001141,2025-11-23,09:39:00,80.85,Debit,Food,Chipotle,56673.8
TXN037666,ACC10000966,2025-11-23,09:50:08,13.98,Debit,Travel,Expedia,15987.4
TXN037667,ACC10000479,2025-11-23,09:50:18,74.99,Debit,Food,Chipotle,26302.32
TXN037668,ACC10000359,2025-11-23,09:58:12,114.81,Debit,Food,Kroger,17753.7
TXN037669,ACC10001733,2025-11-23,10:29:02,61.75,Debit,Food,Starbucks,68000.58
TXN037670,ACC10000298,2025-11-23,10:47:10,753.82,Debit,Shopping,Walmart,-6104.24
TXN037671,ACC10000883,2025-11-23,10:52:08,107.44,Debit,Food,Subway,83619.97
TXN037672,ACC10001760,2025-11-23,11:28:31,446.94,Debit,Bills,State Farm,36365.08
TXN037673,ACC10000310,2025-11-23,11:38:46,83.73,Credit,Interest,Merchant Refund,28487.7
TXN037674,ACC10000265,2025-11-23,11:42:54,134.6,Debit,Food,Whole Foods,92914.54
TXN037675,ACC10001401,2025-11-23,12:01:40,76.46,Debit,Food,Whole Foods,14022.68
TXN037676,ACC10000682,2025-11-23,12:21:09,14.67,Debit,Travel,Amtrack,26505.68
TXN037677,ACC10000884,2025-11-23,12:30:29,105.23,Debit,Shopping,Target,27609.31
TXN037678,ACC10001248,2025-11-23,12:36:24,36.07,Debit,Food,UberEats,53422.03
TXN037679,ACC10000768,2025-11-23,12:51:12,100.0,Credit,Deposit,Bank Interest Payment,1273.87
TXN037680,ACC10001590,2025-11-23,13:05:07,137.37,Debit,Food,Dominos,-4583.29
TXN037681,ACC10001929,2025-11-23,13:36:10,337.21,Debit,Shopping,Target,91257.72
TXN037682,ACC10001855,2025-11-23,13:37:07,16.04,Debit,Food,UberEats,66140.88
TXN037683,ACC10001094,2025-11-23,14:02:45,19.46,Debit,Travel,Expedia,48432.41
TXN037684,ACC10000725,2025-11-23,14:09:23,209.12,Debit,Travel,Lyft,65757.68
TXN037685,ACC10000879,2025-11-23,14:13:05,88.28,Debit,Food,Whole Foods,87520.0
TXN037686,ACC10001255,2025-11-23,14:34:26,22.86,Credit,Interest,Bank Interest Payment,15260.1
TXN037687,ACC10000679,2025-11-23,14:44:51,142.79,Debit,Food,Chipotle,68437.58
TXN037688,ACC10000896,2025-11-23,14:50:41,66.37,Debit,Bills,State Farm,20199.58
TXN037689,ACC10000020,2025-11-23,15:23:23,77.57,Debit,Food,Starbucks,-3130.1
TXN037690,ACC10000106,2025-11-23,15:26:00,125.04,Debit,Food,Subway,20549.71
TXN037691,ACC10001539,2025-11-23,15:34:37,93.47,Debit,Food,McDonalds,49643.85
TXN037692,ACC10000686,2025-11-23,15:37:39,116.79,Debit,Food,UberEats,13586.01
TXN037693,ACC10001579,2025-11-23,16:09:33,36.96,Debit,Travel,Amtrack,37750.61
TXN037694,ACC10000965,2025-11-23,16:16:39,366.11,Debit,Bills,Water Utility,58527.74
TXN037695,ACC10001599,2025-11-23,16:35:22,735.88,Debit,Shopping,Home Depot,5581.03
TXN037696,ACC10001333,2025-11-23,16:44:58,97.15,Credit,Interest,Merchant Refund,64865.43
TXN037697,ACC10000409,2025-11-23,17:11:21,259.83,Debit,Bills,Spotify,25931.19
TXN037698,ACC10000910,2025-11-23,17:14:49,57.92,Debit,Food,Dominos,23616.43
TXN037699,ACC10001417,2025-11-23,17:23:58,200.0,Debit,Cash Withdrawal,ATM Withdrawal,63901.66
TXN037700,ACC10001000,2025-11-23,17:27:43,29.9,Debit,Food,McDonalds,431.26
TXN037701,ACC10000679,2025-11-23,17:28:29,91.98,Debit,Food,Whole Foods,68345.6
TXN037702,ACC10000393,2025-11-23,17:28:34,56.73,Credit,Interest,Bank Interest Payment,37878.6
TXN037703,ACC10001085,2025-11-23,17:28:41,67.76,Credit,Refund,Cash Deposit ATM,78585.36
TXN037704,ACC10000553,2025-11-23,17:29:35,350.8,Debit,Shopping,Macy's,50113.04
TXN037705,ACC10001186,2025-11-23,17:29:36,33.31,Debit,Travel,Lyft,6067.7
TXN037706,ACC10000551,2025-11-23,17:31:32,131.27,Debit,Food,Chipotle,93931.58
TXN037707,ACC10001798,2025-11-23,17:49:45,88.34,Debit,Food,McDonalds,43219.08
TXN037708,ACC10000703,2025-11-23,17:54:23,43.51,Debit,Food,Starbucks,11573.26
TXN037709,ACC10001799,2025-11-23,17:59:03,58.1,Debit,Food,Whole Foods,22004.75
TXN037710,ACC10000569,2025-11-23,18:05:35,99.87,Debit,Food,Chipotle,18064.94
TXN037711,ACC10000350,2025-11-23,18:09:53,10.19,Debit,Travel,Lyft,32026.45
TXN037712,ACC10001207,2025-11-23,18:10:05,200.0,Credit,Deposit,Cash Deposit ATM,34352.96
TXN037713,ACC10000271,2025-11-23,18:27:01,25.66,Debit,Food,Dominos,81719.91
TXN037714,ACC10001552,2025-11-23,18:36:49,20.05,Debit,Shopping,Walmart,1546.23
TXN037715,ACC10000408,2025-11-23,18:52:10,8.78,Debit,Travel,Uber,37721.76
TXN037716,ACC10001710,2025-11-23,18:57:41,34.22,Debit,Travel,Lyft,47672.5
TXN037717,ACC10000922,2025-11-23,19:00:29,315.11,Debit,Travel,Airbnb,-2638.16
TXN037718,ACC10000192,2025-11-23,19:05:43,95.29,Debit,Food,Whole Foods,1745.81
TXN037719,ACC10000739,2025-11-23,19:17:38,14.77,Debit,Travel,Airbnb,15629.04
TXN037720,ACC10000155,2025-11-23,19:19:46,1000.0,Credit,Deposit,Cash Deposit ATM,67564.62
TXN037721,ACC10001555,2025-11-23,19:21:26,27.66,Debit,Travel,Chevron,65837.49
TXN037722,ACC10000153,2025-11-23,19:39:23,367.68,Debit,Bills,Spotify,75088.41
TXN037723,ACC10001248,2025-11-23,19:57:45,142.69,Debit,Bills,Verizon,53279.34
TXN037724,ACC10001016,2025-11-23,19:59:57,728.18,Debit,Shopping,Home Depot,4103.04
TXN037725,ACC10000636,2025-11-23,20:28:28,23.62,Debit,Travel,Amtrack,33717.52
TXN037726,ACC10001507,2025-11-23,20:35:44,104.91,Credit,Interest,Bank Interest Payment,70044.01
TXN037727,ACC10000101,2025-11-23,21:02:33,342.6,Debit,Bills,Comcast,47951.0
TXN037728,ACC10000992,2025-11-23,21:07:00,790.93,Debit,Shopping,Macy's,40914.83
TXN037729,ACC10001014,2025-11-23,21:14:03,236.53,Debit,Bills,Electric Co,24296.23
TXN037730,ACC10000178,2025-11-23,21:18:39,177.43,Debit,Shopping,Macy's,217.27
TXN037731,ACC10000288,2025-11-23,21:27:40,22.5,Debit,Travel,Expedia,-902.79
TXN037732,ACC10000830,2025-11-23,21:33:21,94.04,Credit,Interest,Bank Interest Payment,34059.57
TXN037733,ACC10001078,2025-11-23,21:46:03,433.63,Debit,Bills,Geico,-3270.15
TXN037734,ACC10000102,2025-11-23,21:47:16,36.97,Debit,Food,Kroger,33742.31
TXN037735,ACC10000019,2025-11-23,21:57:26,27.54,Debit,Food,Dominos,43213.23
TXN037736,ACC10000392,2025-11-23,21:58:22,129.84,Debit,Food,Dominos,1982.25
TXN037737,ACC10000980,2025-11-23,22:01:39,128.49,Debit,Food,Starbucks,46348.14
TXN037738,ACC10000080,2025-11-23,22:20:01,285.46,Debit,Shopping,Target,39024.46
TXN037739,ACC10001458,2025-11-23,22:22:42,27.98,Debit,Travel,Chevron,8633.41
TXN037740,ACC10000315,2025-11-23,22:27:10,13.68,Debit,Travel,Amtrack,31490.99
TXN037741,ACC10001542,2025-11-23,23:34:42,68.06,Debit,Food,Dominos,35224.29
TXN037742,ACC10000415,2025-11-23,23:43:14,98.27,Debit,Food,Chipotle,51816.23
TXN037743,ACC10000709,2025-11-23,23:58:35,592.11,Debit,Shopping,Macy's,54305.08
TXN037744,ACC10000964,2025-11-24,00:03:54,463.38,Debit,Travel,Amtrack,17243.81
TXN037745,ACC10000710,2025-11-24,00:11:20,69.98,Debit,Food,Dominos,33982.0
TXN037746,ACC10000042,2025-11-24,00:26:34,951.92,Debit,Shopping,Amazon,52516.88
TXN037747,ACC10001803,2025-11-24,00:34:33,70.47,Debit,Food,UberEats,57143.35
TXN037748,ACC10000580,2025-11-24,00:38:55,93.47,Debit,Bills,State Farm,30799.39
TXN037749,ACC10000288,2025-11-24,00:55:42,812.37,Debit,Shopping,Home Depot,-1715.16
TXN037750,ACC10000276,2025-11-24,01:30:04,400.0,Debit,Travel,Lyft,11519.76
TXN037751,ACC10001940,2025-11-24,01:45:25,47.21,Debit,Bills,Netflix,24129.46
TXN037752,ACC10000259,2025-11-24,01:46:28,124.61,Debit,Food,McDonalds,20002.5
TXN037753,ACC10000709,2025-11-24,02:06:07,159.52,Debit,Bills,Geico,54145.56
TXN037754,ACC10000135,2025-11-24,02:09:51,403.15,Debit,Bills,Netflix,80789.15
TXN037755,ACC10000626,2025-11-24,02:14:15,138.41,Debit,Food,Whole Foods,42873.42
TXN037756,ACC10001461,2025-11-24,02:16:26,272.75,Debit,Bills,Netflix,62122.32
TXN037757,ACC10001191,2025-11-24,02:34:57,138.27,Credit,Interest,Cash Deposit ATM,92318.69
TXN037758,ACC10001073,2025-11-24,02:39:41,62.6,Debit,Food,Dominos,63355.36
TXN037759,ACC10001693,2025-11-24,02:40:36,173.94,Debit,Shopping,Walmart,33444.77
TXN037760,ACC10001146,2025-11-24,02:44:32,18.67,Debit,Travel,Shell,37319.94
TXN037761,ACC10000120,2025-11-24,02:49:36,58.54,Debit,Bills,State Farm,45000.13
TXN037762,ACC10001902,2025-11-24,03:07:51,33.84,Debit,Travel,Uber,-3671.49
TXN037763,ACC10001242,2025-11-24,03:13:26,1066.87,Debit,Shopping,Nike,22201.2
TXN037764,ACC10000725,2025-11-24,03:39:15,94.04,Debit,Food,Kroger,65663.64
TXN037765,ACC10000068,2025-11-24,03:53:24,1169.1,Debit,Shopping,Home Depot,22555.72
TXN037766,ACC10001446,2025-11-24,04:11:32,917.27,Debit,Shopping,Amazon,16605.18
